 ,Area,Perim.,Major,Minor,Angle,Feret,FeretX,FeretY,FeretAngle,MinFeret
541,0.597,3.493,1.233,0.617,63.435,1.577,625,233,53.130,0.946
542,2.090,8.139,2.073,1.283,62.009,2.976,763,271,57.995,1.893
543,1.791,5.723,1.537,1.484,171.015,2.020,761,273,141.340,1.785
544,0.796,4.570,1.465,0.692,111.801,1.839,1103,275,120.964,0.988
545,1.692,5.647,1.645,1.310,95.752,2.116,631,282,63.435,1.577
546,1.194,4.831,1.574,0.966,81.091,1.919,759,276,99.462,1.197
547,0.299,2.154,1.068,0.356,90.000,0.998,545,323,108.435,0.315
548,2.588,6.800,2.425,1.359,59.745,2.714,445,335,54.462,1.596
549,1.493,5.908,1.880,1.011,89.232,2.116,727,329,116.565,1.262
550,0.299,2.154,1.068,0.356,90.000,0.998,449,349,108.435,0.315
551,0.796,4.385,1.356,0.748,112.741,1.609,375,374,101.310,1.097
552,0.498,3.231,1.780,0.356,0.000,1.609,377,397,168.690,0.315
553,0.398,2.785,1.424,0.356,90.000,1.301,447,422,104.036,0.315
554,3.085,8.770,2.949,1.332,36.688,3.527,473,434,26.565,1.834
555,0.597,3.308,1.269,0.599,173.736,1.411,466,431,153.435,0.631
556,0.896,5.201,1.471,0.775,33.401,2.020,657,436,38.660,1.199
557,2.289,6.800,2.349,1.241,5.244,2.908,459,436,12.529,1.577
558,0.299,1.969,1.068,0.356,0.000,0.998,917,435,161.565,0.315
559,0.398,2.785,1.424,0.356,90.000,1.301,951,465,104.036,0.315
560,1.294,4.831,1.708,0.964,61.464,2.116,429,496,63.435,1.262
561,0.299,1.969,1.068,0.356,0.000,0.998,49,507,161.565,0.315
562,0.597,3.677,1.643,0.463,172.534,1.699,1275,550,158.199,0.631
563,0.697,4.308,1.477,0.601,107.769,1.839,705,559,120.964,0.946
564,3.881,11.032,2.462,2.007,69.655,3.353,605,657,48.814,2.524
565,0.398,2.416,1.007,0.503,108.435,1.137,819,649,123.690,0.631
566,2.687,8.585,2.654,1.289,132.859,3.353,538,655,138.814,1.996
567,0.498,3.046,1.046,0.606,45.000,1.338,55,756,45.000,0.892
568,0.398,2.231,1.007,0.503,18.435,1.137,617,809,33.690,0.631
569,0.597,3.493,1.461,0.521,0.000,1.609,383,885,168.690,0.631
570,2.189,5.277,1.967,1.417,53.433,2.231,537,927,45.000,1.561
571,0.995,4.385,1.566,0.809,22.357,1.839,277,1026,30.964,0.988
572,0.398,2.231,1.007,0.503,18.435,1.137,285,1025,33.690,0.631
573,0.796,4.754,1.356,0.747,168.690,1.839,259,1029,149.036,1.262
574,0.299,2.154,1.068,0.356,90.000,0.998,29,13,108.435,0.315
575,0.498,2.862,0.880,0.720,0.000,1.137,721,19,146.310,0.946
576,0.299,1.785,0.746,0.510,45.000,0.892,33,23,45.000,0.631
577,0.299,2.154,1.068,0.356,90.000,0.998,839,21,108.435,0.315
578,0.299,2.154,1.068,0.356,90.000,0.998,1185,21,108.435,0.315
579,1.294,4.646,1.422,1.158,58.575,1.699,371,69,68.199,1.487
580,0.398,2.416,1.007,0.503,108.435,1.137,506,83,123.690,0.631
581,0.498,3.046,1.046,0.606,135.000,1.338,75,115,135.000,0.892
582,10.450,19.063,5.473,2.431,137.122,6.060,160,147,128.660,3.484
583,0.299,1.785,0.746,0.510,135.000,0.892,172,151,135.000,0.631
584,3.583,11.370,3.237,1.409,123.397,4.291,175,153,126.027,2.208
585,0.398,2.231,1.007,0.503,18.435,1.137,219,177,33.690,0.631
586,0.995,5.201,2.122,0.597,98.039,2.231,223,176,98.130,0.804
587,0.697,3.123,1.346,0.659,138.421,1.577,230,183,143.130,0.892
588,2.289,6.354,2.081,1.400,174.345,2.543,255,198,150.255,1.577
589,4.578,11.370,2.843,2.050,14.870,3.812,261,208,24.444,2.843
590,23.089,39.018,8.729,3.368,138.896,11.600,310,227,135.000,4.968
591,2.389,7.693,2.826,1.076,155.491,3.248,305,237,150.945,1.411
592,0.299,1.969,1.068,0.356,0.000,0.998,341,237,161.565,0.315
593,1.393,4.385,1.812,0.979,6.047,1.995,341,247,18.435,0.946
594,2.588,8.770,2.483,1.327,53.107,2.976,363,255,57.995,1.785
595,1.692,6.539,2.296,0.938,28.672,2.714,343,256,35.538,1.270
596,1.791,6.169,2.014,1.132,14.549,2.275,371,256,33.690,1.423
597,0.597,3.308,1.279,0.594,108.435,1.411,380,255,116.565,0.798
598,0.697,3.046,1.310,0.677,8.350,1.411,374,262,26.565,0.631
599,0.498,3.046,1.046,0.606,135.000,1.338,363,263,135.000,0.892
600,0.498,3.046,1.177,0.538,84.848,1.301,399,266,104.036,0.631
601,2.090,6.800,2.374,1.121,37.307,2.714,389,274,35.538,1.388
602,5.573,20.325,3.387,2.095,81.349,4.938,411,284,63.435,3.104
603,0.299,1.969,1.068,0.356,0.000,0.998,29,273,161.565,0.315
604,0.398,2.600,1.424,0.356,0.000,1.301,376,275,165.964,0.315
605,0.299,1.969,1.068,0.356,0.000,0.998,423,275,161.565,0.315
606,0.299,2.154,1.068,0.356,90.000,0.998,429,277,108.435,0.315
607,0.299,2.154,1.068,0.356,90.000,0.998,441,284,108.435,0.315
608,0.398,2.416,0.862,0.588,90.000,0.998,407,290,108.435,0.631
609,0.398,2.785,1.424,0.356,90.000,1.301,419,291,104.036,0.315
610,1.095,4.385,1.590,0.876,72.357,1.839,1101,302,59.036,1.097
611,0.398,2.231,0.862,0.588,0.000,0.998,1104,299,161.565,0.631
612,0.398,2.416,1.007,0.503,71.565,1.137,367,306,56.310,0.631
613,0.299,2.154,1.068,0.356,90.000,0.998,495,307,108.435,0.315
614,0.597,3.677,1.643,0.463,97.466,1.699,499,307,111.801,0.631
615,0.597,3.123,1.279,0.594,18.435,1.411,477,329,26.565,0.798
616,41.401,27.310,7.595,6.940,174.993,8.582,312,336,162.897,7.223
617,0.498,2.677,0.796,0.796,0.000,0.998,493,334,108.435,0.892
618,0.299,2.154,1.068,0.356,90.000,0.998,309,337,108.435,0.315
619,0.299,2.154,1.068,0.356,90.000,0.998,523,338,108.435,0.315
620,1.692,5.908,1.596,1.350,62.919,2.231,549,352,45.000,1.750
621,0.398,2.785,1.424,0.356,90.000,1.301,545,358,104.036,0.315
622,4.877,12.970,4.443,1.398,37.343,4.988,561,374,34.695,1.916
623,11.544,17.986,5.587,2.631,153.649,6.685,617,403,160.710,3.344
624,1.294,5.462,1.638,1.006,28.951,2.116,661,422,26.565,1.451
625,0.697,2.862,1.106,0.802,30.473,1.338,717,430,45.000,0.946
626,0.697,4.308,1.477,0.601,107.769,1.839,645,431,120.964,0.946
627,0.299,1.969,1.068,0.356,0.000,0.998,699,461,161.565,0.315
628,0.796,3.754,1.266,0.801,4.138,1.609,703,465,168.690,0.946
629,2.389,9.585,3.465,0.878,104.281,3.902,703,469,104.036,1.397
630,3.583,9.216,2.285,1.996,10.331,3.294,689,479,163.301,2.413
631,1.990,6.985,2.214,1.145,100.872,2.695,689,490,110.556,1.262
632,0.398,2.785,1.424,0.356,90.000,1.301,731,505,104.036,0.315
633,0.299,1.969,1.068,0.356,0.000,0.998,751,525,161.565,0.315
634,0.299,1.969,1.068,0.356,0.000,0.998,523,529,161.565,0.315
635,1.493,6.539,2.149,0.885,141.801,2.714,765,589,144.462,1.338
636,3.682,8.324,2.520,1.860,179.165,2.993,807,595,161.565,2.142
637,0.498,3.046,1.046,0.606,135.000,1.338,793,595,135.000,0.892
638,0.299,1.969,1.068,0.356,0.000,0.998,776,605,161.565,0.315
639,0.398,2.862,1.132,0.448,135.000,1.338,819,615,135.000,0.669
640,2.787,8.324,2.945,1.205,129.900,3.597,819,626,127.875,1.642
641,0.498,2.862,1.177,0.538,174.848,1.301,814,639,165.964,0.631
642,0.896,5.016,1.120,1.018,134.999,1.609,827,655,168.690,1.262
643,0.398,2.600,1.424,0.356,0.000,1.301,820,657,165.964,0.315
644,0.498,3.416,1.780,0.356,90.000,1.609,835,657,101.310,0.315
645,0.498,3.046,1.046,0.606,135.000,1.338,827,665,135.000,0.892
646,0.299,1.969,1.068,0.356,0.000,0.998,832,669,161.565,0.315
647,5.474,10.216,4.005,1.740,114.338,4.383,827,682,120.256,2.142
648,0.498,2.677,0.796,0.796,0.000,0.998,801,686,108.435,0.892
649,0.597,3.308,1.279,0.594,71.565,1.411,806,730,63.435,0.798
650,0.597,3.493,1.461,0.521,0.000,1.609,823,729,168.690,0.631
651,0.498,3.046,1.177,0.538,84.848,1.301,933,729,104.036,0.631
652,0.498,3.123,1.082,0.585,126.650,1.338,801,731,135.000,0.846
653,7.564,21.880,4.373,2.202,75.309,6.198,841,741,104.744,3.359
654,0.697,3.754,0.988,0.898,135.000,1.338,833,747,135.000,1.115
655,1.095,4.200,1.330,1.048,175.269,1.609,830,753,168.690,1.262
656,0.299,2.154,1.068,0.356,90.000,0.998,823,761,108.435,0.315
657,1.791,10.694,2.308,0.988,91.829,3.527,829,808,116.565,1.577
658,0.498,2.862,0.880,0.720,90.000,1.137,825,811,123.690,0.946
659,0.398,2.600,1.424,0.356,0.000,1.301,832,821,165.964,0.315
660,0.398,2.785,1.424,0.356,90.000,1.301,705,831,104.036,0.315
661,0.299,2.154,1.068,0.356,90.000,0.998,705,837,108.435,0.315
662,0.299,2.154,1.068,0.356,90.000,0.998,1369,845,108.435,0.315
663,0.299,1.785,0.746,0.510,45.000,0.892,846,870,45.000,0.631
664,0.398,2.785,1.424,0.356,90.000,1.301,837,881,104.036,0.315
665,1.891,5.723,1.794,1.342,167.893,2.231,1365,897,171.870,1.577
666,1.990,6.985,1.960,1.293,42.658,2.464,1344,904,39.806,1.675
667,0.498,3.046,1.320,0.480,10.901,1.411,1376,904,26.565,0.631
668,1.095,4.385,1.251,1.114,23.745,1.609,835,921,168.690,1.262
669,0.299,2.154,1.068,0.356,90.000,0.998,883,961,108.435,0.315
670,0.299,1.969,1.068,0.356,0.000,0.998,219,979,161.565,0.315
671,1.592,6.169,2.007,1.010,103.670,2.403,831,990,113.199,1.262
672,0.597,3.677,1.511,0.503,85.269,1.609,851,1002,101.310,0.631
673,0.398,2.416,1.007,0.503,161.565,1.137,97,1007,146.310,0.631
674,0.498,3.046,1.177,0.538,95.152,1.301,851,1010,104.036,0.631
675,3.583,9.216,2.854,1.599,126.256,3.353,1294,9,138.814,2.095
676,0.299,1.969,1.068,0.356,0.000,0.998,1087,11,161.565,0.315
677,0.299,2.154,1.068,0.356,90.000,0.998,1183,11,108.435,0.315
678,1.692,5.092,1.752,1.230,106.390,2.116,381,16,116.565,1.552
679,0.398,2.600,1.424,0.356,0.000,1.301,11,17,165.964,0.315
680,0.398,2.600,1.424,0.356,0.000,1.301,1019,19,165.964,0.315
681,0.697,4.124,1.180,0.752,0.000,1.609,1359,21,168.690,0.946
682,0.299,1.969,1.068,0.356,0.000,0.998,1309,29,161.565,0.315
683,0.299,1.969,1.068,0.356,0.000,0.998,565,39,161.565,0.315
684,10.350,20.032,5.607,2.350,124.639,6.926,533,87,120.069,3.527
685,30.752,25.156,7.872,4.974,53.813,8.771,402,145,52.306,6.121
686,1.791,6.093,2.068,1.103,148.914,2.464,299,123,129.806,1.487
687,0.896,3.754,1.396,0.817,33.401,1.577,76,132,36.870,0.988
688,0.896,5.016,1.394,0.818,148.704,1.839,421,135,120.964,1.270
689,0.299,1.969,1.068,0.356,0.000,0.998,909,163,161.565,0.315
690,5.772,8.955,3.154,2.330,154.210,3.527,1172,215,153.435,2.524
691,0.398,2.600,1.424,0.356,0.000,1.301,780,251,165.964,0.315
692,0.299,1.969,1.068,0.356,0.000,0.998,778,255,161.565,0.315
693,0.796,4.754,1.356,0.747,101.310,1.839,679,307,120.964,1.262
694,0.299,1.785,0.746,0.510,45.000,0.892,913,367,45.000,0.631
695,0.398,2.785,1.424,0.356,90.000,1.301,467,402,104.036,0.315
696,0.299,1.785,0.746,0.510,45.000,0.892,463,405,45.000,0.631
697,0.299,2.154,1.068,0.356,90.000,0.998,111,413,108.435,0.315
698,0.299,2.154,1.068,0.356,90.000,0.998,551,422,108.435,0.315
699,1.095,7.170,1.436,0.971,160.036,2.297,175,515,164.055,1.577
700,0.796,5.277,1.317,0.770,31.717,1.839,151,584,30.964,1.270
701,2.289,6.169,1.757,1.659,55.068,2.231,713,584,45.000,1.834
702,3.284,8.324,2.189,1.910,44.033,2.976,347,652,32.005,2.208
703,0.299,2.154,1.068,0.356,90.000,0.998,1075,675,108.435,0.315
704,2.986,9.662,2.027,1.876,77.844,2.908,1067,678,139.399,2.142
705,5.872,9.585,3.000,2.492,72.257,3.527,693,713,63.435,2.801
706,0.299,2.154,1.068,0.356,90.000,0.998,23,863,108.435,0.315
707,0.597,3.308,1.005,0.757,23.745,1.338,39,926,45.000,0.946
708,0.498,3.231,1.780,0.356,0.000,1.609,587,925,168.690,0.315
709,0.498,3.231,1.780,0.356,0.000,1.609,653,945,168.690,0.315
710,1.791,4.831,1.743,1.309,31.098,2.020,931,966,38.660,1.496
711,1.194,5.647,1.818,0.836,34.611,2.231,935,970,45.000,1.270
712,0.299,1.969,1.068,0.356,0.000,0.998,733,967,161.565,0.315
713,0.299,1.969,1.068,0.356,0.000,0.998,763,969,161.565,0.315
714,0.398,2.416,1.007,0.503,108.435,1.137,745,981,123.690,0.631
715,23.288,35.372,7.274,4.076,126.984,9.105,123,991,104.036,5.921
716,5.275,14.232,3.305,2.032,40.250,4.484,129,1027,50.711,2.963
717,2.488,8.324,2.168,1.461,74.591,2.993,151,1036,71.565,1.893
718,0.299,2.154,1.068,0.356,90.000,0.998,385,1027,108.435,0.315
719,0.498,2.416,0.992,0.639,108.435,1.137,147,1029,123.690,0.631
720,0.398,2.416,1.007,0.503,71.565,1.137,617,8,56.310,0.631
721,1.791,7.616,2.032,1.123,11.884,2.993,411,12,18.435,1.577
722,0.498,3.046,1.046,0.606,135.000,1.338,515,11,135.000,0.892
723,1.493,5.277,1.743,1.090,104.594,2.116,685,11,116.565,1.454
724,0.597,3.493,1.005,0.757,66.255,1.338,1347,14,45.000,0.946
725,0.896,3.123,1.236,0.922,159.699,1.411,618,12,153.435,0.946
726,0.299,1.785,0.746,0.510,135.000,0.892,683,14,135.000,0.631
727,1.393,4.385,1.505,1.179,11.693,1.839,197,20,30.964,1.262
728,0.498,3.416,1.780,0.356,90.000,1.609,363,19,101.310,0.315
729,0.498,2.862,0.880,0.720,90.000,1.137,666,25,123.690,0.946
730,1.393,7.062,2.204,0.805,32.159,2.908,1331,31,40.601,1.225
731,0.299,1.969,1.068,0.356,0.000,0.998,673,59,161.565,0.315
732,0.597,4.047,2.136,0.356,90.000,1.919,265,62,99.462,0.315
733,0.597,3.677,1.233,0.617,153.435,1.577,266,85,143.130,0.946
734,0.498,3.046,1.177,0.538,95.152,1.301,307,89,104.036,0.631
735,0.299,1.969,1.068,0.356,0.000,0.998,223,101,161.565,0.315
736,3.284,9.139,3.054,1.369,167.243,3.412,299,102,146.310,1.839
737,0.398,2.416,1.007,0.503,18.435,1.137,1267,114,33.690,0.631
738,1.692,4.831,1.534,1.405,37.238,1.839,1012,124,30.964,1.561
739,1.294,4.124,1.585,1.039,10.643,1.839,1107,140,30.964,0.946
740,0.498,2.862,1.046,0.606,45.000,1.338,197,150,45.000,0.892
741,2.787,9.585,2.787,1.273,155.588,3.597,1099,235,164.745,1.834
742,0.299,1.785,0.746,0.510,45.000,0.892,1111,237,45.000,0.631
743,0.299,2.154,1.068,0.356,90.000,0.998,565,275,108.435,0.315
744,29.657,30.802,11.341,3.330,74.400,12.013,1023,405,76.329,4.752
745,0.299,1.969,1.068,0.356,0.000,0.998,1183,387,161.565,0.315
746,1.791,6.616,2.021,1.129,83.728,2.543,949,401,97.125,1.485
747,1.194,4.385,1.523,0.998,151.174,1.839,1209,405,149.036,1.262
748,0.995,3.493,1.277,0.992,63.435,1.577,381,441,53.130,0.946
749,0.299,1.969,1.068,0.356,0.000,0.998,247,451,161.565,0.315
750,0.498,3.416,1.780,0.356,90.000,1.609,937,533,101.310,0.315
751,2.588,6.985,2.678,1.230,60.323,2.976,1033,620,57.995,1.515
752,1.592,4.831,1.827,1.110,88.326,1.995,59,632,108.435,1.262
753,4.180,9.139,3.322,1.602,71.348,3.527,69,649,63.435,1.895
754,0.299,1.969,1.068,0.356,0.000,0.998,77,645,161.565,0.315
755,0.498,2.862,0.880,0.720,90.000,1.137,1311,645,123.690,0.946
756,23.786,42.019,5.982,5.063,68.366,9.149,1335,668,43.603,6.605
757,0.896,4.570,1.668,0.684,90.354,1.919,1359,645,99.462,0.946
758,2.189,6.169,2.358,1.182,28.810,2.714,71,652,35.538,1.411
759,0.299,1.785,0.746,0.510,135.000,0.892,1245,650,135.000,0.631
760,0.299,1.785,0.746,0.510,135.000,0.892,1248,651,135.000,0.631
761,0.398,2.416,0.862,0.588,90.000,0.998,1305,652,108.435,0.631
762,8.260,17.909,5.280,1.992,19.146,6.388,1309,676,20.225,2.660
763,0.299,2.154,1.068,0.356,90.000,0.998,81,675,108.435,0.315
764,25.577,26.494,7.284,4.471,142.444,8.400,1195,683,145.713,5.862
765,0.299,1.785,0.746,0.510,135.000,0.892,1201,696,135.000,0.631
766,0.597,3.493,1.005,0.757,113.745,1.338,1213,727,135.000,0.946
767,1.095,6.647,2.300,0.606,85.527,2.857,363,733,96.340,0.946
768,14.331,18.355,4.913,3.714,24.595,6.504,749,766,22.834,4.640
769,0.398,2.416,0.862,0.588,90.000,0.998,1379,780,108.435,0.631
770,0.299,1.969,1.068,0.356,0.000,0.998,1207,791,161.565,0.315
771,0.299,1.969,1.068,0.356,0.000,0.998,297,821,161.565,0.315
772,0.299,2.154,1.068,0.356,90.000,0.998,221,877,108.435,0.315
773,0.398,2.416,1.007,0.503,108.435,1.137,475,877,123.690,0.631
774,3.284,7.247,2.373,1.762,76.423,2.857,1153,878,96.340,1.893
775,1.393,5.092,1.545,1.149,137.928,1.839,1147,881,120.964,1.487
776,1.891,6.093,2.315,1.040,68.783,2.695,1265,903,69.444,1.262
777,1.791,5.277,1.833,1.245,127.982,2.231,609,901,135.000,1.552
778,0.597,3.308,1.078,0.705,90.000,1.301,1269,908,104.036,0.946
779,1.990,6.093,2.424,1.046,173.826,2.695,1282,919,159.444,1.262
780,0.299,1.969,1.068,0.356,0.000,0.998,959,933,161.565,0.315
781,0.299,1.969,1.068,0.356,0.000,0.998,1353,973,161.565,0.315
782,0.299,2.154,1.068,0.356,90.000,0.998,1295,975,108.435,0.315
783,9.952,13.524,4.135,3.064,142.825,4.988,741,991,145.305,3.470
784,0.498,2.862,0.880,0.720,90.000,1.137,866,999,123.690,0.946
785,0.299,1.969,1.068,0.356,0.000,0.998,1309,1019,161.565,0.315
786,0.398,2.231,0.862,0.588,0.000,0.998,1176,1021,161.565,0.631
787,0.697,4.124,1.275,0.696,75.473,1.609,857,8,101.310,0.946
788,0.896,4.570,1.789,0.637,152.906,2.116,803,9,153.435,0.946
789,0.299,2.154,1.068,0.356,90.000,0.998,331,11,108.435,0.315
790,0.299,1.785,0.746,0.510,135.000,0.892,545,12,135.000,0.631
791,0.796,4.570,1.186,0.855,75.595,1.609,379,13,101.310,0.946
792,1.095,5.908,1.695,0.822,8.486,2.116,966,16,26.565,1.262
793,0.498,3.046,1.046,0.606,135.000,1.338,269,15,135.000,0.892
794,1.493,4.461,1.487,1.278,24.288,1.839,397,20,30.964,1.552
795,0.498,2.862,0.880,0.720,0.000,1.137,521,19,146.310,0.946
796,0.398,2.416,0.862,0.588,90.000,0.998,1369,18,108.435,0.631
797,0.299,2.154,1.068,0.356,90.000,0.998,1373,19,108.435,0.315
798,0.597,3.123,1.050,0.724,114.699,1.338,996,23,135.000,0.946
799,0.299,1.969,1.068,0.356,0.000,0.998,1369,23,161.565,0.315
800,0.299,2.154,1.068,0.356,90.000,0.998,763,25,108.435,0.315
801,0.299,1.969,1.068,0.356,0.000,0.998,873,27,161.565,0.315
802,0.398,2.231,0.862,0.588,0.000,0.998,278,31,161.565,0.631
803,0.498,3.231,1.780,0.356,0.000,1.609,71,31,168.690,0.315
804,3.483,12.893,2.741,1.618,167.607,3.527,403,35,153.435,2.208
805,3.682,8.770,3.249,1.443,17.702,3.597,986,50,15.255,1.893
806,1.095,5.647,1.561,0.893,144.286,2.231,1079,63,135.000,1.451
807,0.299,1.969,1.068,0.356,0.000,0.998,1103,71,161.565,0.315
808,0.398,2.416,0.862,0.588,90.000,0.998,1019,104,108.435,0.631
809,1.095,3.754,1.431,0.974,0.000,1.609,1142,105,168.690,0.946
810,0.299,1.785,0.746,0.510,45.000,0.892,1132,126,45.000,0.631
811,1.294,5.908,1.650,0.999,39.387,2.116,825,286,26.565,1.338
812,2.189,8.324,1.774,1.572,146.699,2.695,757,379,110.556,2.168
813,0.697,3.308,1.109,0.800,79.099,1.301,755,387,104.036,0.946
814,0.796,4.015,1.588,0.638,37.982,1.839,994,454,30.964,0.892
815,0.995,5.016,1.282,0.988,90.716,1.839,1003,451,120.964,1.552
816,3.085,11.077,3.345,1.174,29.046,4.113,765,518,32.471,1.834
817,46.775,35.818,10.963,5.432,114.691,11.431,1310,695,140.599,6.568
818,0.498,2.677,0.796,0.796,0.000,0.998,341,706,108.435,0.892
819,1.194,6.169,1.558,0.976,166.664,2.020,591,817,141.340,1.262
820,0.299,1.969,1.068,0.356,0.000,0.998,591,829,161.565,0.315
821,6.270,13.601,2.969,2.689,139.062,4.209,15,846,77.005,3.443
822,0.398,2.785,1.424,0.356,90.000,1.301,1335,958,104.036,0.315
823,0.299,1.969,1.068,0.356,0.000,0.998,23,19,161.565,0.315
824,0.299,1.969,1.068,0.356,0.000,0.998,1313,23,161.565,0.315
825,1.990,6.800,2.525,1.004,31.998,2.976,401,108,32.005,1.496
826,1.692,6.354,2.385,0.903,66.557,2.822,393,125,63.435,1.197
827,0.398,2.600,1.424,0.356,0.000,1.301,398,117,165.964,0.315
828,0.796,4.754,2.190,0.463,176.740,2.231,376,135,171.870,0.631
829,1.294,5.647,1.360,1.212,136.734,2.020,1329,439,128.660,1.577
830,0.697,4.124,1.493,0.594,90.000,1.699,319,479,111.801,0.946
831,0.498,3.416,1.780,0.356,90.000,1.609,17,587,101.310,0.315
832,0.597,3.308,1.078,0.705,90.000,1.301,461,816,104.036,0.946
833,1.393,4.831,1.520,1.167,0.000,1.919,541,817,170.538,1.262
834,1.393,5.277,1.610,1.102,30.001,2.116,1125,836,26.565,1.552
835,0.896,4.124,1.505,0.758,90.503,1.699,1352,855,111.801,0.946
836,0.796,4.385,1.399,0.725,34.341,1.839,1197,926,30.964,0.946
837,0.299,2.154,1.068,0.356,90.000,0.998,1193,927,108.435,0.315
838,0.498,2.862,0.880,0.720,90.000,1.137,1190,931,123.690,0.946
839,1.393,5.277,1.533,1.157,59.679,1.919,1201,948,99.462,1.487
840,4.080,8.139,2.455,2.116,85.703,2.908,84,975,102.529,2.398
841,1.791,5.201,1.723,1.324,5.170,2.020,79,985,141.340,1.577
842,1.393,4.831,1.732,1.024,76.150,1.919,475,1018,99.462,1.197
843,0.995,4.200,1.338,0.947,1.590,1.609,698,17,168.690,1.262
844,0.597,3.493,1.461,0.521,0.000,1.609,485,21,168.690,0.631
845,0.398,2.416,1.007,0.503,108.435,1.137,600,21,123.690,0.631
846,0.796,3.939,1.365,0.743,83.830,1.609,593,23,101.310,0.946
847,0.498,3.416,1.780,0.356,90.000,1.609,1359,25,101.310,0.315
848,0.299,1.969,1.068,0.356,0.000,0.998,449,29,161.565,0.315
849,0.299,1.785,0.746,0.510,135.000,0.892,394,31,135.000,0.631
850,2.389,8.585,2.223,1.368,32.224,2.908,389,40,40.601,2.116
851,0.697,3.754,1.489,0.596,0.000,1.609,382,37,168.690,0.631
852,0.299,1.969,1.068,0.356,0.000,0.998,923,49,161.565,0.315
853,0.299,2.154,1.068,0.356,90.000,0.998,431,110,108.435,0.315
854,0.299,1.969,1.068,0.356,0.000,0.998,953,187,161.565,0.315
855,2.389,6.169,1.883,1.615,17.375,2.403,46,204,23.199,1.893
856,0.498,2.862,0.880,0.720,0.000,1.137,1361,238,146.310,0.946
857,0.299,2.154,1.068,0.356,90.000,0.998,1311,247,108.435,0.315
858,0.398,2.416,1.007,0.503,71.565,1.137,1288,326,56.310,0.631
859,0.498,2.862,1.320,0.480,10.901,1.411,431,343,26.565,0.631
860,0.398,2.416,1.007,0.503,108.435,1.137,1190,347,123.690,0.631
861,0.896,5.385,1.472,0.775,45.000,2.231,29,474,45.000,1.338
862,0.299,1.969,1.068,0.356,0.000,0.998,1343,721,161.565,0.315
863,0.299,1.969,1.068,0.356,0.000,0.998,657,765,161.565,0.315
864,2.189,6.169,2.211,1.261,107.254,2.403,155,794,113.199,1.552
865,0.299,1.969,1.068,0.356,0.000,0.998,153,801,161.565,0.315
866,1.194,3.939,1.495,1.017,88.093,1.699,1131,847,68.199,0.946
867,0.398,2.231,0.862,0.588,0.000,0.998,344,873,161.565,0.631
868,0.299,2.154,1.068,0.356,90.000,0.998,915,965,108.435,0.315
869,0.697,3.754,0.988,0.898,45.001,1.338,923,1012,45.000,1.115
870,0.796,4.200,1.359,0.746,96.340,1.699,1002,1019,111.801,0.946
871,0.299,2.154,1.068,0.356,90.000,0.998,1357,1025,108.435,0.315
872,1.294,4.385,1.405,1.173,90.000,1.699,1008,1032,68.199,1.262
873,0.597,3.493,1.037,0.733,30.321,1.338,1361,1034,45.000,0.946
874,0.299,2.154,1.068,0.356,90.000,0.998,445,6,108.435,0.315
875,0.498,2.862,1.046,0.606,45.000,1.338,449,10,45.000,0.892
876,0.299,1.969,1.068,0.356,0.000,0.998,1005,7,161.565,0.315
877,0.299,1.969,1.068,0.356,0.000,0.998,1059,9,161.565,0.315
878,0.498,3.046,1.177,0.538,95.152,1.301,869,11,104.036,0.631
879,0.597,3.493,1.005,0.757,156.255,1.338,1291,13,135.000,0.946
880,0.299,2.154,1.068,0.356,90.000,0.998,29,15,108.435,0.315
881,0.995,4.831,1.499,0.845,44.449,1.839,373,20,30.964,1.312
882,0.498,2.862,0.880,0.720,90.000,1.137,1004,15,123.690,0.946
883,2.488,6.093,2.426,1.306,20.587,2.543,1052,21,29.745,1.552
884,0.299,2.154,1.068,0.356,90.000,0.998,615,17,108.435,0.315
885,0.299,2.154,1.068,0.356,90.000,0.998,903,17,108.435,0.315
886,0.398,2.416,1.007,0.503,161.565,1.137,1241,17,146.310,0.631
887,0.796,4.385,1.930,0.525,9.262,1.995,381,23,18.435,0.742
888,0.597,2.416,1.068,0.712,0.000,1.137,1381,20,146.310,0.631
889,0.498,3.046,1.046,0.606,135.000,1.338,537,21,135.000,0.892
890,0.299,1.785,0.746,0.510,45.000,0.892,1052,24,45.000,0.631
891,0.597,3.308,1.294,0.587,46.950,1.577,949,42,53.130,0.892
892,0.299,2.154,1.068,0.356,90.000,0.998,1189,65,108.435,0.315
893,5.374,14.601,3.231,2.118,51.474,4.383,924,80,30.256,2.997
894,5.474,8.878,3.315,2.102,97.409,3.527,945,80,116.565,2.208
895,1.493,6.093,1.588,1.197,118.725,2.116,959,81,116.565,1.577
896,1.194,4.385,1.699,0.895,1.762E-14,1.919,967,83,170.538,0.946
897,0.796,4.015,1.223,0.829,90.000,1.411,953,86,116.565,0.946
898,0.299,2.154,1.068,0.356,90.000,0.998,1353,177,108.435,0.315
899,0.299,1.969,1.068,0.356,0.000,0.998,827,203,161.565,0.315
900,0.299,2.154,1.068,0.356,90.000,0.998,451,211,108.435,0.315
901,0.398,2.600,1.424,0.356,0.000,1.301,1274,239,165.964,0.315
902,0.299,1.969,1.068,0.356,0.000,0.998,761,347,161.565,0.315
903,0.299,1.969,1.068,0.356,0.000,0.998,1295,351,161.565,0.315
904,0.498,2.862,1.177,0.538,174.848,1.301,1192,431,165.964,0.631
