 ,Area,Perim.,Major,Minor,Angle,Feret,FeretX,FeretY,FeretAngle,MinFeret
1087,0.597,3.677,1.233,0.617,153.435,1.577,1275,799,143.130,0.946
1088,1.493,4.646,1.735,1.095,4.343,1.995,682,809,18.435,1.262
1089,0.299,1.969,1.068,0.356,0.000,0.998,805,813,161.565,0.315
1090,2.588,7.877,2.118,1.556,84.228,2.695,809,816,110.556,1.893
1091,0.299,2.154,1.068,0.356,90.000,0.998,783,823,108.435,0.315
1092,0.697,4.493,2.492,0.356,0.000,2.231,973,827,171.870,0.315
1093,1.493,5.016,1.730,1.099,89.602,1.995,810,829,108.435,1.262
1094,0.398,2.785,1.424,0.356,90.000,1.301,831,843,104.036,0.315
1095,0.597,3.493,1.511,0.503,4.731,1.609,654,845,168.690,0.631
1096,0.299,1.969,1.068,0.356,0.000,0.998,811,849,161.565,0.315
1097,0.498,2.862,0.880,0.720,90.000,1.137,720,855,123.690,0.946
1098,0.398,2.231,1.007,0.503,18.435,1.137,897,891,33.690,0.631
1099,0.299,2.154,1.068,0.356,90.000,0.998,15,891,108.435,0.315
1100,0.299,1.969,1.068,0.356,0.000,0.998,1191,899,161.565,0.315
1101,0.299,2.154,1.068,0.356,90.000,0.998,407,905,108.435,0.315
1102,1.493,5.723,1.827,1.040,167.734,2.231,1120,907,171.870,1.347
1103,0.597,3.493,1.005,0.757,113.745,1.338,1111,907,135.000,0.946
1104,0.299,1.785,0.746,0.510,135.000,0.892,664,921,135.000,0.631
1105,0.796,4.124,1.557,0.651,18.579,1.839,1107,924,30.964,0.946
1106,0.498,3.046,1.177,0.538,84.848,1.301,681,922,104.036,0.631
1107,0.597,3.308,1.078,0.705,90.000,1.301,829,943,104.036,0.946
1108,2.787,6.616,1.940,1.829,3.515E-13,2.403,20,947,156.801,1.975
1109,0.498,3.416,1.780,0.356,90.000,1.609,839,947,101.310,0.315
1110,0.498,3.046,1.046,0.606,135.000,1.338,1351,951,135.000,0.892
1111,0.299,1.969,1.068,0.356,0.000,0.998,571,975,161.565,0.315
1112,0.597,3.308,1.078,0.705,90.000,1.301,937,977,104.036,0.946
1113,0.299,2.154,1.068,0.356,90.000,0.998,1077,987,108.435,0.315
1114,1.194,4.831,1.611,0.944,165.911,1.919,14,991,170.538,1.129
1115,0.398,2.416,0.862,0.588,90.000,0.998,247,994,108.435,0.631
1116,0.299,1.785,0.746,0.510,45.000,0.892,1196,1004,45.000,0.631
1117,0.299,1.969,1.068,0.356,0.000,0.998,705,1019,161.565,0.315
1118,0.697,3.493,1.184,0.749,0.000,1.411,54,1025,153.435,0.946
1119,2.588,6.431,1.918,1.717,75.128,2.297,887,4,105.945,1.893
1120,0.398,2.231,0.862,0.588,0.000,0.998,1120,5,161.565,0.631
1121,0.995,5.832,2.032,0.624,98.330,2.403,877,5,113.199,0.946
1122,1.393,5.092,1.410,1.258,97.125,1.919,1323,5,99.462,1.552
1123,2.189,6.431,1.974,1.413,131.477,2.275,1344,7,146.310,1.834
1124,2.687,8.585,2.820,1.213,115.410,3.398,892,6,111.801,1.834
1125,0.697,4.124,1.180,0.752,90.000,1.609,387,7,101.310,0.946
1126,0.299,1.785,0.746,0.510,135.000,0.892,1308,7,135.000,0.631
1127,0.299,1.969,1.068,0.356,0.000,0.998,369,9,161.565,0.315
1128,0.299,2.154,1.068,0.356,90.000,0.998,447,9,108.435,0.315
1129,7.763,19.509,5.377,1.838,35.288,6.309,457,21,36.870,3.123
1130,0.398,2.600,1.424,0.356,0.000,1.301,1144,9,165.964,0.315
1131,3.682,8.324,2.575,1.821,162.330,2.976,664,11,147.995,2.398
1132,0.398,2.416,1.007,0.503,18.435,1.137,749,12,33.690,0.631
1133,6.767,20.771,3.272,2.633,39.819,5.687,285,26,56.310,4.287
1134,0.299,1.969,1.068,0.356,0.000,0.998,304,11,161.565,0.315
1135,0.697,3.939,1.112,0.798,175.935,1.411,625,13,26.565,0.946
1136,0.995,4.831,1.456,0.870,59.872,2.020,793,16,51.340,1.262
1137,0.299,2.154,1.068,0.356,90.000,0.998,799,11,108.435,0.315
1138,1.194,7.278,2.595,0.586,4.012,3.170,1348,13,174.289,0.946
1139,0.299,1.785,0.746,0.510,45.000,0.892,21,15,45.000,0.631
1140,0.697,3.939,1.510,0.588,125.783,1.839,307,13,120.964,0.892
1141,0.697,3.939,1.275,0.696,14.527,1.609,1208,13,168.690,0.946
1142,0.697,4.124,1.493,0.594,90.000,1.699,505,15,111.801,0.946
1143,0.299,2.154,1.068,0.356,90.000,0.998,609,15,108.435,0.315
1144,0.299,2.154,1.068,0.356,90.000,0.998,637,15,108.435,0.315
1145,4.877,12.524,2.762,2.248,51.894,3.812,1358,24,24.444,2.677
1146,0.299,1.785,0.746,0.510,135.000,0.892,281,16,135.000,0.631
1147,0.697,3.123,1.109,0.800,169.099,1.301,359,17,165.964,0.946
1148,0.398,2.231,0.862,0.588,0.000,0.998,380,17,161.565,0.631
1149,0.299,2.154,1.068,0.356,90.000,0.998,1351,17,108.435,0.315
1150,0.398,2.231,0.862,0.588,0.000,0.998,114,19,161.565,0.631
1151,0.697,4.678,2.492,0.356,90.000,2.231,1325,18,98.130,0.315
1152,0.398,2.785,1.424,0.356,90.000,1.301,1293,19,104.036,0.315
1153,0.697,3.046,1.310,0.677,8.350,1.411,424,22,26.565,0.631
1154,0.398,2.600,1.424,0.356,0.000,1.301,227,21,165.964,0.315
1155,0.697,3.308,1.109,0.800,79.099,1.301,453,21,104.036,0.946
1156,0.299,2.154,1.068,0.356,90.000,0.998,683,21,108.435,0.315
1157,0.697,4.308,1.477,0.601,107.769,1.839,709,21,120.964,0.946
1158,0.398,2.600,1.424,0.356,0.000,1.301,1221,23,165.964,0.315
1159,0.498,3.416,1.780,0.356,90.000,1.609,715,25,101.310,0.315
1160,0.398,2.600,1.424,0.356,0.000,1.301,787,29,165.964,0.315
1161,2.488,9.401,3.632,0.872,107.954,3.953,920,31,118.610,1.301
1162,0.597,3.493,1.005,0.757,156.255,1.338,1157,31,135.000,0.946
1163,0.398,2.416,1.007,0.503,108.435,1.137,1350,31,123.690,0.631
1164,0.995,4.200,1.673,0.757,129.028,1.839,1313,32,120.964,0.892
1165,0.299,1.785,0.746,0.510,135.000,0.892,118,33,135.000,0.631
1166,0.498,2.862,0.880,0.720,90.000,1.137,1147,33,123.690,0.946
1167,0.697,3.939,1.383,0.641,90.000,1.609,87,34,101.310,0.946
1168,0.299,2.154,1.068,0.356,90.000,0.998,861,34,108.435,0.315
1169,3.881,11.262,3.332,1.483,92.666,3.799,967,34,94.764,1.893
1170,0.995,3.493,1.277,0.992,63.435,1.577,751,39,53.130,0.946
1171,0.398,2.785,1.424,0.356,90.000,1.301,393,36,104.036,0.315
1172,0.597,3.677,1.511,0.503,94.731,1.609,1273,36,101.310,0.631
1173,1.294,6.278,2.385,0.691,175.350,2.857,471,37,173.660,0.946
1174,0.498,2.862,1.046,0.606,45.000,1.338,867,42,45.000,0.892
1175,0.299,2.154,1.068,0.356,90.000,0.998,75,41,108.435,0.315
1176,0.398,2.231,1.007,0.503,18.435,1.137,251,43,33.690,0.631
1177,0.796,3.308,1.283,0.790,135.000,1.577,605,41,143.130,0.946
1178,1.095,5.462,1.842,0.757,13.363,2.403,1355,46,23.199,1.097
1179,0.398,2.416,1.007,0.503,71.565,1.137,652,46,56.310,0.631
1180,0.796,3.493,1.338,0.757,156.801,1.577,742,43,143.130,0.946
1181,0.299,2.154,1.068,0.356,90.000,0.998,761,43,108.435,0.315
1182,0.498,2.677,0.796,0.796,0.000,0.998,189,44,108.435,0.892
1183,0.498,3.231,1.780,0.356,0.000,1.609,707,45,168.690,0.315
1184,2.289,5.985,2.143,1.360,23.691,2.403,866,50,23.199,1.577
1185,0.299,1.969,1.068,0.356,0.000,0.998,669,47,161.565,0.315
1186,0.299,2.154,1.068,0.356,90.000,0.998,1245,47,108.435,0.315
1187,3.185,7.508,2.361,1.717,115.285,2.695,493,52,110.556,2.082
1188,0.398,2.600,1.424,0.356,0.000,1.301,526,53,165.964,0.315
1189,1.592,6.539,1.833,1.106,170.355,2.543,472,57,172.875,1.552
1190,2.189,7.323,2.201,1.267,71.508,2.464,1107,62,39.806,1.607
1191,0.299,1.969,1.068,0.356,0.000,0.998,411,57,161.565,0.315
1192,0.398,2.416,0.862,0.588,90.000,0.998,63,58,108.435,0.631
1193,0.796,4.385,1.697,0.597,0.000,1.919,1341,59,170.538,0.946
1194,0.498,2.677,0.796,0.796,0.000,0.998,253,62,108.435,0.892
1195,0.697,4.308,1.477,0.601,107.769,1.839,197,67,120.964,0.946
1196,0.498,3.416,1.780,0.356,90.000,1.609,469,71,101.310,0.315
1197,1.095,5.723,1.778,0.784,160.437,2.116,1302,75,153.435,1.148
1198,1.493,7.986,2.042,0.931,120.501,3.248,1315,79,119.055,1.577
1199,0.796,3.939,1.365,0.743,96.170,1.609,1031,81,101.310,0.946
1200,0.498,2.862,0.880,0.720,0.000,1.137,51,85,146.310,0.946
1201,1.294,7.247,2.292,0.719,162.948,2.822,1034,85,153.435,1.197
1202,0.995,4.461,1.539,0.824,127.790,1.839,1305,86,120.964,1.115
1203,0.398,2.785,1.424,0.356,90.000,1.301,335,90,104.036,0.315
1204,0.697,3.939,1.213,0.732,46.363,1.577,1299,96,36.870,0.946
1205,0.299,2.154,1.068,0.356,90.000,0.998,1349,97,108.435,0.315
1206,0.398,2.231,0.862,0.588,0.000,0.998,666,103,161.565,0.631
1207,1.791,5.832,2.325,0.981,90.000,2.543,149,104,97.125,0.946
1208,0.398,2.785,1.424,0.356,90.000,1.301,877,104,104.036,0.315
1209,0.896,3.754,1.243,0.918,2.720,1.411,664,107,153.435,0.946
1210,0.498,3.231,1.780,0.356,0.000,1.609,665,113,168.690,0.315
1211,0.398,2.785,1.424,0.356,90.000,1.301,47,114,104.036,0.315
1212,1.692,6.278,2.077,1.037,64.771,2.714,1139,126,54.462,1.487
1213,0.398,2.600,1.424,0.356,0.000,1.301,136,131,165.964,0.315
1214,1.294,5.016,1.872,0.880,55.192,2.231,703,136,45.000,1.270
1215,0.796,3.493,1.274,0.796,56.310,1.577,1133,135,53.130,0.946
1216,0.299,2.154,1.068,0.356,90.000,0.998,691,133,108.435,0.315
1217,0.498,3.416,1.780,0.356,90.000,1.609,41,135,101.310,0.315
1218,1.095,4.124,1.521,0.917,20.994,1.839,189,146,30.964,0.946
1219,0.796,4.385,1.224,0.828,121.244,1.577,247,148,126.870,1.225
1220,1.493,4.646,1.776,1.070,10.257,1.995,648,151,18.435,1.262
1221,0.299,1.969,1.068,0.356,0.000,0.998,11,155,161.565,0.315
1222,1.791,4.831,1.697,1.344,70.976,1.839,1337,162,120.964,1.496
1223,0.299,2.154,1.068,0.356,90.000,0.998,1077,167,108.435,0.315
1224,0.697,4.124,1.180,0.752,90.000,1.609,405,169,101.310,0.946
1225,0.299,1.969,1.068,0.356,0.000,0.998,1375,175,161.565,0.315
1226,0.299,2.154,1.068,0.356,90.000,0.998,17,189,108.435,0.315
1227,0.597,3.754,1.259,0.604,37.690,1.577,591,192,36.870,0.892
1228,0.398,2.416,0.862,0.588,90.000,0.998,307,194,108.435,0.631
1229,2.886,7.170,2.746,1.338,103.846,2.993,311,194,108.435,1.577
1230,1.294,5.908,1.844,0.893,165.222,2.403,291,195,156.801,0.946
1231,1.095,4.124,1.501,0.928,8.252,1.839,1315,198,30.964,0.946
1232,0.299,1.785,0.746,0.510,45.000,0.892,464,198,45.000,0.631
1233,0.498,3.416,1.780,0.356,90.000,1.609,409,197,101.310,0.315
1234,1.294,5.832,2.264,0.728,15.611,2.695,831,202,20.556,0.946
1235,2.588,8.878,3.296,0.999,19.420,3.990,706,206,18.435,1.477
1236,0.299,1.969,1.068,0.356,0.000,0.998,231,203,161.565,0.315
1237,0.299,1.785,0.746,0.510,45.000,0.892,1103,205,45.000,0.631
1238,0.398,2.785,1.424,0.356,90.000,1.301,361,211,104.036,0.315
1239,0.498,2.862,1.320,0.480,10.901,1.411,767,217,26.565,0.631
1240,1.294,4.831,1.623,1.015,115.798,2.116,1139,217,116.565,1.262
1241,5.374,11.740,3.264,2.096,77.457,3.597,1331,231,127.875,2.208
1242,0.796,4.015,1.324,0.766,57.898,1.577,422,234,36.870,0.988
1243,1.493,4.385,1.564,1.215,38.736,1.839,10,236,30.964,1.262
1244,0.398,2.416,1.007,0.503,71.565,1.137,1101,236,56.310,0.631
1245,0.896,3.046,1.068,1.068,0.000,1.338,225,243,135.000,0.946
1246,0.498,3.231,1.780,0.356,0.000,1.609,1340,247,168.690,0.315
1247,0.896,5.647,1.438,0.793,161.565,2.020,763,250,141.340,1.224
1248,0.299,2.154,1.068,0.356,90.000,0.998,309,251,108.435,0.315
1249,0.299,1.969,1.068,0.356,0.000,0.998,1341,251,161.565,0.315
1250,1.493,5.723,2.043,0.930,5.287,2.403,421,256,23.199,1.262
1251,0.299,1.969,1.068,0.356,0.000,0.998,65,253,161.565,0.315
1252,0.398,2.416,1.007,0.503,71.565,1.137,1211,258,56.310,0.631
1253,1.891,7.431,2.443,0.986,122.207,3.123,1344,255,135.000,1.411
1254,0.398,2.416,0.862,0.588,90.000,0.998,1351,256,108.435,0.631
1255,0.597,3.493,1.037,0.733,120.321,1.338,1167,257,135.000,0.946
1256,0.597,3.677,1.233,0.617,26.565,1.577,1214,260,36.870,0.946
1257,0.299,1.785,0.746,0.510,45.000,0.892,821,261,45.000,0.631
1258,0.398,2.600,1.424,0.356,0.000,1.301,1025,261,165.964,0.315
1259,0.498,2.862,1.177,0.538,174.848,1.301,1358,263,165.964,0.631
1260,1.493,4.385,1.654,1.149,9.899,1.839,1213,266,30.964,1.262
1261,0.398,2.785,1.424,0.356,90.000,1.301,1291,263,104.036,0.315
1262,0.697,4.124,1.180,0.752,0.000,1.609,929,267,168.690,0.946
1263,0.299,1.785,0.746,0.510,135.000,0.892,101,268,135.000,0.631
1264,0.896,4.570,1.781,0.640,61.759,2.116,1291,274,63.435,0.946
1265,0.398,2.416,1.007,0.503,71.565,1.137,937,272,56.310,0.631
1266,0.796,4.570,1.538,0.659,9.462,1.839,1147,272,30.964,0.946
1267,0.398,2.416,1.007,0.503,161.565,1.137,1173,269,146.310,0.631
1268,0.299,2.154,1.068,0.356,90.000,0.998,1353,269,108.435,0.315
1269,6.071,15.755,3.369,2.294,127.241,4.209,881,270,102.995,2.900
1270,0.498,3.046,1.177,0.538,95.152,1.301,823,271,104.036,0.631
1271,0.398,1.785,0.712,0.712,0.000,0.892,877,271,135.000,0.631
1272,0.796,4.646,1.455,0.697,152.993,1.839,939,271,149.036,0.988
1273,0.597,3.493,1.037,0.733,120.321,1.338,953,271,135.000,0.946
1274,2.588,6.616,2.211,1.490,49.814,2.714,1297,278,54.462,1.785
1275,0.597,3.677,1.233,0.617,153.435,1.577,1360,281,143.130,0.946
1276,0.597,3.308,1.078,0.705,90.000,1.301,1365,284,104.036,0.946
1277,0.697,3.939,1.498,0.592,80.355,1.699,951,290,68.199,0.842
1278,1.692,5.277,1.781,1.210,120.364,2.116,463,289,116.565,1.451
1279,4.877,13.155,4.279,1.451,127.140,4.988,43,299,124.695,2.008
1280,1.095,6.278,1.659,0.840,18.847,2.275,870,304,33.690,1.397
1281,0.498,2.862,1.046,0.606,45.000,1.338,881,306,45.000,0.892
1282,0.697,3.308,1.060,0.837,107.769,1.338,801,305,135.000,0.946
1283,0.398,2.416,1.007,0.503,161.565,1.137,441,306,146.310,0.631
1284,0.398,2.785,1.424,0.356,90.000,1.301,1357,315,104.036,0.315
1285,0.995,4.124,1.485,0.853,2.979,1.699,133,319,158.199,0.946
1286,0.697,2.862,1.106,0.802,149.527,1.338,401,319,135.000,0.946
1287,0.299,2.154,1.068,0.356,90.000,0.998,999,319,108.435,0.315
1288,0.498,3.046,1.177,0.538,95.152,1.301,1359,324,104.036,0.631
1289,13.634,31.402,5.930,2.927,75.251,8.043,13,350,78.690,5.363
1290,0.398,2.416,1.007,0.503,71.565,1.137,541,330,56.310,0.631
1291,0.896,4.200,1.406,0.811,117.081,1.839,23,341,120.964,1.097
1292,0.299,1.785,0.746,0.510,135.000,0.892,21,342,135.000,0.631
1293,1.194,4.570,1.707,0.891,157.322,2.116,613,349,153.435,0.946
1294,2.886,6.616,2.118,1.735,157.122,2.403,324,365,156.801,1.893
1295,0.299,2.154,1.068,0.356,90.000,0.998,511,367,108.435,0.315
1296,0.398,2.231,1.007,0.503,18.435,1.137,561,371,33.690,0.631
1297,0.995,3.308,1.402,0.904,26.565,1.577,326,373,36.870,0.946
1298,0.398,2.785,1.424,0.356,90.000,1.301,1343,376,104.036,0.315
1299,0.398,2.231,1.007,0.503,18.435,1.137,1343,391,33.690,0.631
1300,0.299,2.154,1.068,0.356,90.000,0.998,309,393,108.435,0.315
1301,0.299,2.154,1.068,0.356,90.000,0.998,787,395,108.435,0.315
1302,0.498,2.677,0.796,0.796,0.000,0.998,1007,396,108.435,0.892
1303,0.597,3.862,2.136,0.356,0.000,1.919,1010,399,170.538,0.315
1304,0.398,2.416,1.007,0.503,18.435,1.137,527,402,33.690,0.631
1305,0.995,3.939,1.559,0.813,117.611,1.839,523,401,120.964,0.946
1306,0.498,2.862,1.177,0.538,174.848,1.301,267,405,165.964,0.631
1307,0.697,4.124,1.782,0.498,178.545,1.919,980,407,170.538,0.631
1308,5.076,12.447,3.779,1.710,125.422,4.244,729,415,131.987,2.461
1309,15.824,22.555,5.342,3.771,141.870,6.707,1356,415,138.814,5.354
1310,0.299,1.969,1.068,0.356,0.000,0.998,1339,419,161.565,0.315
1311,0.299,1.969,1.068,0.356,0.000,0.998,1013,421,161.565,0.315
1312,3.981,11.816,2.752,1.842,109.884,3.353,1332,424,131.186,2.409
1313,1.493,4.831,1.961,0.969,15.910,2.116,67,430,26.565,1.148
1314,0.896,3.308,1.326,0.860,54.217,1.577,395,431,53.130,0.946
1315,9.853,22.109,5.694,2.203,168.363,6.380,1338,436,8.531,3.257
1316,0.398,2.231,0.862,0.588,0.000,0.998,1350,431,161.565,0.631
1317,0.299,2.154,1.068,0.356,90.000,0.998,385,435,108.435,0.315
1318,0.498,3.046,1.046,0.606,45.000,1.338,385,444,45.000,0.892
1319,2.488,6.724,2.720,1.165,83.712,2.822,1102,456,63.435,1.428
1320,0.597,3.123,1.078,0.705,0.000,1.301,838,451,165.964,0.946
1321,0.398,2.862,1.132,0.448,45.000,1.338,815,460,45.000,0.669
1322,0.398,2.785,1.424,0.356,90.000,1.301,1349,460,104.036,0.315
1323,0.896,4.570,1.762,0.647,4.872,1.995,811,464,18.435,0.946
1324,0.299,2.154,1.068,0.356,90.000,0.998,489,471,108.435,0.315
1325,0.896,3.939,1.480,0.771,122.962,1.839,1355,471,120.964,0.946
1326,0.299,1.969,1.068,0.356,0.000,0.998,1131,479,161.565,0.315
1327,1.493,6.093,2.140,0.888,141.567,2.714,1114,485,144.462,1.338
1328,0.299,2.154,1.068,0.356,90.000,0.998,589,487,108.435,0.315
1329,0.597,3.308,1.078,0.705,90.000,1.301,593,487,104.036,0.946
1330,0.299,2.154,1.068,0.356,90.000,0.998,1379,488,108.435,0.315
1331,0.299,2.154,1.068,0.356,90.000,0.998,1301,491,108.435,0.315
1332,1.294,5.277,1.490,1.105,85.535,1.919,619,492,99.462,1.487
1333,0.498,3.231,1.780,0.356,0.000,1.609,599,497,168.690,0.315
1334,0.995,4.200,1.338,0.947,91.590,1.609,629,502,101.310,1.262
1335,0.597,3.493,1.184,0.642,0.000,1.411,201,506,153.435,0.946
1336,0.398,2.416,1.007,0.503,71.565,1.137,397,516,56.310,0.631
1337,2.488,6.354,2.194,1.444,15.515,2.543,881,522,29.745,1.577
1338,0.398,2.600,1.424,0.356,0.000,1.301,1188,523,165.964,0.315
1339,0.398,2.416,1.007,0.503,18.435,1.137,1345,526,33.690,0.631
1340,1.194,4.570,1.707,0.891,112.678,2.116,1353,533,116.565,0.946
1341,0.299,2.154,1.068,0.356,90.000,0.998,1365,533,108.435,0.315
1342,0.299,1.785,0.746,0.510,45.000,0.892,1106,548,45.000,0.631
1343,0.796,3.308,1.179,0.859,91.788,1.411,1321,553,63.435,0.946
1344,0.597,3.308,1.050,0.724,65.301,1.338,488,556,45.000,0.946
1345,0.995,4.831,1.412,0.897,58.490,1.839,581,562,30.964,1.270
1346,0.597,3.493,1.461,0.521,0.000,1.609,465,565,168.690,0.631
1347,0.498,2.677,0.796,0.796,0.000,0.998,1383,572,108.435,0.892
1348,0.299,2.154,1.068,0.356,90.000,0.998,477,583,108.435,0.315
1349,0.597,3.493,1.511,0.503,4.731,1.609,816,589,168.690,0.631
1350,0.299,1.969,1.068,0.356,0.000,0.998,333,589,161.565,0.315
1351,0.299,1.785,0.746,0.510,135.000,0.892,1200,605,135.000,0.631
1352,0.896,3.569,1.157,0.986,71.063,1.411,687,615,63.435,1.262
1353,0.299,2.154,1.068,0.356,90.000,0.998,193,627,108.435,0.315
1354,0.498,3.046,1.046,0.606,45.000,1.338,485,632,45.000,0.892
1355,1.692,5.647,2.108,1.022,109.007,2.403,53,649,113.199,1.262
1356,0.299,2.154,1.068,0.356,90.000,0.998,853,649,108.435,0.315
1357,0.796,3.677,1.612,0.629,98.677,1.699,1219,669,111.801,0.631
1358,3.483,7.693,2.755,1.610,22.901,2.993,768,680,18.435,1.895
1359,0.299,2.154,1.068,0.356,90.000,0.998,997,677,108.435,0.315
1360,0.299,1.969,1.068,0.356,0.000,0.998,825,679,161.565,0.315
1361,0.498,2.862,0.880,0.720,90.000,1.137,812,685,123.690,0.946
1362,0.498,2.862,1.177,0.538,5.152,1.301,750,689,165.964,0.631
1363,1.791,6.462,2.407,0.948,75.286,2.822,652,704,63.435,1.262
1364,0.796,4.754,1.555,0.652,10.828,1.919,215,701,170.538,0.946
1365,0.398,2.785,1.424,0.356,90.000,1.301,223,711,104.036,0.315
1366,0.299,2.154,1.068,0.356,90.000,0.998,1379,712,108.435,0.315
1367,1.393,6.354,1.852,0.958,90.000,2.543,1273,717,97.125,1.577
1368,0.796,4.939,1.739,0.583,166.968,2.116,1285,717,153.435,0.946
1369,0.299,1.969,1.068,0.356,0.000,0.998,546,735,161.565,0.315
1370,0.597,2.862,1.101,0.691,135.000,1.338,1249,741,135.000,0.892
1371,0.398,2.600,1.424,0.356,0.000,1.301,1320,745,165.964,0.315
1372,0.299,1.969,1.068,0.356,0.000,0.998,537,747,161.565,0.315
1373,1.095,4.831,1.527,0.913,172.219,1.919,1268,751,170.538,1.262
1374,1.592,6.093,2.104,0.964,83.891,2.543,1323,754,97.125,1.197
1375,4.080,12.817,3.666,1.417,110.280,4.291,1291,755,126.027,2.178
1376,0.498,2.862,1.177,0.538,174.848,1.301,1349,755,165.964,0.631
1377,3.583,9.509,3.532,1.291,160.420,4.232,541,758,153.435,1.660
1378,3.384,8.062,2.999,1.436,0.096,3.294,1248,766,16.699,1.893
1379,0.398,2.416,1.007,0.503,71.565,1.137,1192,768,56.310,0.631
1380,0.597,3.493,1.461,0.521,0.000,1.609,1299,767,168.690,0.631
1381,0.498,3.046,1.177,0.538,95.152,1.301,1375,769,104.036,0.631
1382,0.299,1.969,1.068,0.356,0.000,0.998,1291,777,161.565,0.315
1383,0.498,3.416,1.780,0.356,90.000,1.609,1307,777,101.310,0.315
1384,0.796,3.569,1.017,0.997,45.002,1.338,1283,784,45.000,1.115
1385,0.398,2.416,1.007,0.503,108.435,1.137,766,783,123.690,0.631
1386,0.299,1.969,1.068,0.356,0.000,0.998,659,791,161.565,0.315
1387,0.299,1.785,0.746,0.510,45.000,0.892,794,802,45.000,0.631
1388,0.299,1.969,1.068,0.356,0.000,0.998,319,845,161.565,0.315
1389,0.697,4.124,0.988,0.898,0.000,1.338,879,871,135.000,0.946
1390,1.493,5.908,1.477,1.287,119.518,2.020,877,875,128.660,1.704
1391,0.398,2.416,1.007,0.503,161.565,1.137,547,876,146.310,0.631
1392,0.498,2.862,1.046,0.606,45.000,1.338,1021,886,45.000,0.892
1393,0.299,1.969,1.068,0.356,0.000,0.998,113,887,161.565,0.315
1394,0.995,3.754,1.413,0.897,7.688,1.609,620,893,168.690,0.946
1395,6.270,10.293,3.657,2.183,67.860,4.113,649,920,57.529,2.494
1396,0.697,4.308,1.477,0.601,162.231,1.839,1197,909,149.036,0.946
1397,0.597,3.493,1.461,0.521,0.000,1.609,1193,917,168.690,0.631
1398,0.597,3.308,1.269,0.599,6.264,1.411,873,929,26.565,0.631
1399,1.095,4.124,1.521,0.917,69.006,1.839,1273,934,59.036,0.946
1400,0.299,2.154,1.068,0.356,90.000,0.998,21,943,108.435,0.315
1401,0.299,2.154,1.068,0.356,90.000,0.998,287,947,108.435,0.315
1402,0.299,1.785,0.746,0.510,45.000,0.892,39,951,45.000,0.631
1403,18.710,32.217,7.138,3.337,103.247,8.494,775,949,105.068,4.755
1404,0.299,2.154,1.068,0.356,90.000,0.998,1279,953,108.435,0.315
1405,0.498,2.862,0.880,0.720,0.000,1.137,785,958,146.310,0.946
1406,0.299,2.154,1.068,0.356,90.000,0.998,513,963,108.435,0.315
1407,0.299,2.154,1.068,0.356,90.000,0.998,1049,967,108.435,0.315
1408,0.498,3.046,1.177,0.538,95.152,1.301,545,975,104.036,0.631
1409,0.498,3.231,1.780,0.356,0.000,1.609,885,977,168.690,0.315
1410,0.299,2.154,1.068,0.356,90.000,0.998,951,981,108.435,0.315
1411,0.299,1.785,0.746,0.510,45.000,0.892,298,988,45.000,0.631
1412,0.299,2.154,1.068,0.356,90.000,0.998,1179,989,108.435,0.315
1413,0.299,2.154,1.068,0.356,90.000,0.998,1219,989,108.435,0.315
1414,0.299,2.154,1.068,0.356,90.000,0.998,353,993,108.435,0.315
1415,0.398,2.600,1.424,0.356,0.000,1.301,469,995,165.964,0.315
1416,0.896,5.385,2.011,0.567,10.112,2.403,411,1002,23.199,0.946
1417,0.398,2.231,1.007,0.503,18.435,1.137,681,1003,33.690,0.631
1418,1.294,5.647,2.250,0.732,2.357,2.543,411,1003,172.875,0.946
1419,0.398,2.416,1.007,0.503,18.435,1.137,441,1006,33.690,0.631
1420,0.498,3.046,1.320,0.480,10.901,1.411,682,1006,26.565,0.631
1421,4.478,9.216,3.100,1.840,158.542,3.353,419,1006,131.186,2.285
1422,0.299,2.154,1.068,0.356,90.000,0.998,365,1008,108.435,0.315
1423,0.299,2.154,1.068,0.356,90.000,0.998,685,1017,108.435,0.315
1424,0.398,2.600,1.424,0.356,0.000,1.301,693,1017,165.964,0.315
1425,0.398,2.416,1.007,0.503,161.565,1.137,595,1019,146.310,0.631
1426,1.294,5.908,1.379,1.194,112.014,2.116,589,1023,116.565,1.577
1427,0.597,3.677,1.461,0.521,90.000,1.609,677,1027,101.310,0.631
1428,1.095,4.385,1.796,0.776,109.993,2.020,47,1031,128.660,0.995
1429,0.299,1.969,1.068,0.356,0.000,0.998,277,1031,161.565,0.315
1430,0.498,2.862,0.880,0.720,90.000,1.137,503,1031,123.690,0.946
1431,0.398,2.231,0.862,0.588,0.000,0.998,924,1033,161.565,0.631
1432,0.697,4.308,1.477,0.601,162.231,1.839,143,1033,149.036,0.946
1433,0.498,3.231,1.780,0.356,0.000,1.609,653,5,168.690,0.315
1434,2.090,6.169,2.357,1.129,38.578,2.714,700,10,35.538,1.487
1435,0.398,2.416,1.007,0.503,161.565,1.137,1089,7,146.310,0.631
1436,0.299,2.154,1.068,0.356,90.000,0.998,119,9,108.435,0.315
1437,0.299,2.154,1.068,0.356,90.000,0.998,877,9,108.435,0.315
1438,0.796,3.754,1.119,0.906,54.992,1.411,1304,13,63.435,1.115
1439,0.995,5.908,1.690,0.750,48.663,2.231,443,16,45.000,1.115
1440,0.299,2.154,1.068,0.356,90.000,0.998,239,11,108.435,0.315
