 ,Area,Perim.,Major,Minor,Angle,Feret,FeretX,FeretY,FeretAngle,MinFeret
1442,0.498,3.231,1.780,0.356,0.000,1.609,975,17,168.690,0.315
1443,0.796,3.493,1.612,0.629,171.323,1.699,919,20,158.199,0.631
1444,1.194,3.677,1.424,1.068,0.000,1.577,726,21,143.130,0.946
1445,0.697,4.493,2.492,0.356,0.000,2.231,718,23,171.870,0.315
1446,0.299,2.154,1.068,0.356,90.000,0.998,929,23,108.435,0.315
1447,0.597,3.123,1.078,0.705,0.000,1.301,722,27,165.964,0.946
1448,0.299,1.969,1.068,0.356,0.000,0.998,407,27,161.565,0.315
1449,0.299,1.969,1.068,0.356,0.000,0.998,1371,27,161.565,0.315
1450,0.398,2.416,1.007,0.503,71.565,1.137,991,34,56.310,0.631
1451,0.299,2.154,1.068,0.356,90.000,0.998,1237,31,108.435,0.315
1452,0.299,1.969,1.068,0.356,0.000,0.998,1293,31,161.565,0.315
1453,0.299,2.154,1.068,0.356,90.000,0.998,33,33,108.435,0.315
1454,0.299,2.154,1.068,0.356,90.000,0.998,681,39,108.435,0.315
1455,0.299,2.154,1.068,0.356,90.000,0.998,1343,59,108.435,0.315
1456,0.896,4.754,2.118,0.538,175.643,2.231,325,147,171.870,0.631
1457,0.398,2.231,0.862,0.588,0.000,0.998,346,149,161.565,0.631
1458,0.299,1.969,1.068,0.356,0.000,0.998,317,149,161.565,0.315
1459,0.299,1.969,1.068,0.356,0.000,0.998,327,151,161.565,0.315
1460,0.398,2.416,1.007,0.503,108.435,1.137,339,163,123.690,0.631
1461,0.697,3.939,1.340,0.662,90.000,1.609,343,163,101.310,0.946
1462,2.687,8.770,3.251,1.053,139.487,3.799,317,166,138.366,1.338
1463,6.767,16.832,4.151,2.076,119.011,5.518,515,173,120.964,2.963
1464,0.597,3.677,1.461,0.521,90.000,1.609,339,175,101.310,0.631
1465,1.393,5.277,2.092,0.848,17.380,2.275,331,182,33.690,1.071
1466,1.095,5.201,1.820,0.766,101.125,2.231,649,311,98.130,0.946
1467,0.299,2.154,1.068,0.356,90.000,0.998,445,312,108.435,0.315
1468,0.299,2.154,1.068,0.356,90.000,0.998,17,349,108.435,0.315
1469,0.299,2.154,1.068,0.356,90.000,0.998,973,377,108.435,0.315
1470,4.578,8.693,3.214,1.814,16.586,3.412,549,401,33.690,1.989
1471,0.299,1.785,0.746,0.510,45.000,0.892,588,420,45.000,0.631
1472,0.299,2.154,1.068,0.356,90.000,0.998,551,427,108.435,0.315
1473,2.886,9.216,2.611,1.407,112.599,3.294,573,429,106.699,1.893
1474,1.294,4.831,1.559,1.057,92.092,1.919,587,434,99.462,1.262
1475,0.498,3.046,1.177,0.538,95.152,1.301,585,440,104.036,0.631
1476,0.398,2.416,0.862,0.588,90.000,0.998,1323,466,108.435,0.631
1477,0.299,1.969,1.068,0.356,0.000,0.998,1075,467,161.565,0.315
1478,2.488,6.800,2.120,1.494,152.921,2.543,879,541,150.255,1.893
1479,4.976,8.585,2.890,2.192,159.167,3.248,189,568,150.945,2.524
1480,0.299,1.969,1.068,0.356,0.000,0.998,883,573,161.565,0.315
1481,0.299,1.969,1.068,0.356,0.000,0.998,503,581,161.565,0.315
1482,0.299,2.154,1.068,0.356,90.000,0.998,61,685,108.435,0.315
1483,0.498,2.862,0.880,0.720,0.000,1.137,1327,688,146.310,0.946
1484,5.374,10.816,3.133,2.184,57.417,3.597,1327,698,37.875,2.578
1485,0.597,3.123,1.078,0.705,0.000,1.301,21,693,165.964,0.946
1486,1.791,5.092,1.620,1.408,7.018,2.020,25,707,38.660,1.577
1487,0.299,2.154,1.068,0.356,90.000,0.998,37,719,108.435,0.315
1488,0.498,3.046,1.320,0.480,10.901,1.411,28,728,26.565,0.631
1489,1.194,4.831,1.779,0.855,71.508,2.020,17,734,51.340,1.114
1490,0.498,3.046,1.177,0.538,95.152,1.301,391,738,104.036,0.631
1491,1.692,5.092,1.561,1.380,103.515,1.919,103,740,99.462,1.552
1492,0.796,4.939,1.739,0.583,13.032,2.116,36,752,26.565,0.946
1493,0.498,3.046,1.046,0.606,135.000,1.338,85,759,135.000,0.892
1494,0.299,2.154,1.068,0.356,90.000,0.998,101,763,108.435,0.315
1495,8.658,12.708,3.481,3.167,35.168,4.113,668,793,175.601,3.423
1496,0.498,2.862,1.046,0.606,45.000,1.338,781,818,45.000,0.892
1497,0.398,2.231,1.007,0.503,18.435,1.137,305,923,33.690,0.631
1498,0.498,3.046,1.177,0.538,95.152,1.301,145,959,104.036,0.631
1499,1.194,7.431,1.761,0.864,162.483,2.403,1263,979,156.801,1.397
1500,0.498,2.862,1.177,0.538,174.848,1.301,464,979,165.964,0.631
1501,0.299,2.154,1.068,0.356,90.000,0.998,1261,981,108.435,0.315
1502,0.299,1.969,1.068,0.356,0.000,0.998,437,983,161.565,0.315
1503,0.299,1.969,1.068,0.356,0.000,0.998,15,1019,161.565,0.315
1504,0.299,2.154,1.068,0.356,90.000,0.998,159,1,108.435,0.315
1505,1.891,5.908,1.884,1.278,79.369,2.297,374,9,105.945,1.577
1506,0.299,2.154,1.068,0.356,90.000,0.998,613,9,108.435,0.315
1507,0.299,1.969,1.068,0.356,0.000,0.998,791,9,161.565,0.315
1508,0.299,1.969,1.068,0.356,0.000,0.998,869,9,161.565,0.315
1509,1.294,5.277,1.878,0.877,139.606,2.231,801,11,135.000,1.115
1510,0.697,3.939,1.180,0.752,0.000,1.609,1353,11,168.690,0.946
1511,5.474,10.108,3.612,1.929,108.563,4.101,111,12,112.620,2.257
1512,0.995,6.016,1.592,0.796,56.310,2.464,835,21,50.194,1.429
1513,1.294,6.354,1.608,1.025,51.813,2.464,298,22,39.806,1.561
1514,0.398,2.416,0.862,0.588,90.000,0.998,1313,16,108.435,0.631
1515,0.498,2.862,1.177,0.538,174.848,1.301,641,17,165.964,0.631
1516,0.299,2.154,1.068,0.356,90.000,0.998,1143,17,108.435,0.315
1517,0.299,1.785,0.746,0.510,135.000,0.892,358,19,135.000,0.631
1518,0.299,1.969,1.068,0.356,0.000,0.998,581,19,161.565,0.315
1519,0.398,2.416,1.007,0.503,108.435,1.137,599,19,123.690,0.631
1520,0.299,2.154,1.068,0.356,90.000,0.998,699,19,108.435,0.315
1521,0.498,3.231,1.780,0.356,0.000,1.609,1183,19,168.690,0.315
1522,0.597,3.493,1.461,0.521,0.000,1.609,401,23,168.690,0.631
1523,0.299,2.154,1.068,0.356,90.000,0.998,37,23,108.435,0.315
1524,0.299,2.154,1.068,0.356,90.000,0.998,83,23,108.435,0.315
1525,0.299,1.969,1.068,0.356,0.000,0.998,333,23,161.565,0.315
1526,0.299,1.969,1.068,0.356,0.000,0.998,357,23,161.565,0.315
1527,1.294,5.277,1.566,1.052,97.930,1.839,445,23,120.964,1.262
1528,0.995,4.385,1.566,0.809,112.357,1.839,1017,23,120.964,0.988
1529,0.398,2.416,1.007,0.503,108.435,1.137,1224,23,123.690,0.631
1530,1.294,5.462,1.676,0.983,109.402,2.116,523,25,116.565,1.262
1531,0.597,3.677,1.461,0.521,90.000,1.609,795,25,101.310,0.631
1532,0.299,1.969,1.068,0.356,0.000,0.998,1318,25,161.565,0.315
1533,0.299,2.154,1.068,0.356,90.000,0.998,539,27,108.435,0.315
1534,0.597,3.493,1.005,0.757,23.745,1.338,311,32,45.000,0.946
1535,2.389,5.647,2.033,1.496,175.405,2.275,378,30,146.310,1.577
1536,0.299,2.154,1.068,0.356,90.000,0.998,425,46,108.435,0.315
1537,0.398,2.416,1.007,0.503,71.565,1.137,407,50,56.310,0.631
1538,0.398,2.600,1.424,0.356,0.000,1.301,474,65,165.964,0.315
1539,0.299,2.154,1.068,0.356,90.000,0.998,1369,65,108.435,0.315
1540,12.042,18.170,6.908,2.220,102.589,7.117,719,70,102.804,2.729
1541,0.299,2.154,1.068,0.356,90.000,0.998,841,73,108.435,0.315
1542,1.592,5.539,1.846,1.099,71.856,2.116,1381,91,63.435,1.454
1543,5.573,11.631,3.452,2.056,15.096,4.517,12,112,12.095,2.524
1544,0.796,3.754,1.257,0.806,142.018,1.577,25,112,126.870,1.097
1545,0.597,3.123,1.078,0.705,0.000,1.301,668,141,165.964,0.946
1546,6.071,15.047,4.778,1.618,64.201,5.372,1169,190,49.764,2.257
1547,0.398,2.231,0.862,0.588,0.000,0.998,726,187,161.565,0.631
1548,2.090,6.169,1.923,1.384,134.905,2.403,537,189,156.801,1.704
1549,0.299,1.969,1.068,0.356,0.000,0.998,771,277,161.565,0.315
1550,0.299,2.154,1.068,0.356,90.000,0.998,583,335,108.435,0.315
1551,0.597,3.308,1.078,0.705,90.000,1.301,1229,369,104.036,0.946
1552,0.299,2.154,1.068,0.356,90.000,0.998,781,407,108.435,0.315
1553,0.299,2.154,1.068,0.356,90.000,0.998,1245,431,108.435,0.315
1554,0.299,1.969,1.068,0.356,0.000,0.998,794,433,161.565,0.315
1555,0.299,2.154,1.068,0.356,90.000,0.998,481,439,108.435,0.315
1556,0.498,3.046,1.177,0.538,95.152,1.301,661,456,104.036,0.631
1557,1.294,5.277,2.008,0.820,127.647,2.275,14,458,123.690,1.115
1558,1.095,4.570,1.611,0.865,147.601,2.020,1257,462,141.340,1.199
1559,0.697,4.385,1.384,0.641,50.392,1.839,291,492,59.036,1.050
1560,0.398,2.416,0.862,0.588,90.000,0.998,579,556,108.435,0.631
1561,5.772,10.108,3.640,2.019,33.599,4.113,571,568,32.471,2.450
1562,0.299,1.969,1.068,0.356,0.000,0.998,443,565,161.565,0.315
1563,0.597,3.862,2.136,0.356,0.000,1.919,266,567,170.538,0.315
1564,0.299,1.969,1.068,0.356,0.000,0.998,1056,571,161.565,0.315
1565,0.796,3.308,1.276,0.795,19.330,1.411,18,576,26.565,0.946
1566,0.597,3.677,1.461,0.521,90.000,1.609,1381,689,101.310,0.631
1567,1.194,5.723,1.495,1.017,108.117,1.919,781,699,99.462,1.270
1568,0.796,4.200,1.461,0.694,99.116,1.699,786,699,111.801,0.946
1569,0.398,2.785,1.424,0.356,90.000,1.301,591,701,104.036,0.315
1570,2.488,7.693,2.982,1.062,24.701,3.248,769,708,29.055,1.397
1571,2.588,6.539,2.611,1.262,68.300,2.714,789,716,54.462,1.465
1572,2.289,6.093,2.144,1.359,43.485,2.714,560,716,35.538,1.577
1573,0.796,5.124,2.848,0.356,0.000,2.543,766,723,172.875,0.315
1574,0.697,2.862,1.106,0.802,30.473,1.338,1359,761,45.000,0.946
1575,8.658,18.986,3.691,2.987,136.224,4.938,1349,762,116.565,4.101
1576,0.299,1.969,1.068,0.356,0.000,0.998,1345,785,161.565,0.315
1577,0.896,3.754,1.511,0.755,48.908,1.785,1352,794,45.000,0.988
1578,5.374,11.816,3.708,1.845,96.816,4.394,1345,791,111.038,2.208
1579,0.299,1.785,0.746,0.510,135.000,0.892,247,802,135.000,0.631
1580,0.299,1.969,1.068,0.356,0.000,0.998,1361,813,161.565,0.315
1581,0.299,2.154,1.068,0.356,90.000,0.998,377,825,108.435,0.315
1582,0.597,3.677,1.643,0.463,82.534,1.699,527,920,68.199,0.631
1583,0.597,3.493,1.005,0.757,23.745,1.338,521,932,45.000,0.946
1584,0.299,1.785,0.746,0.510,45.000,0.892,545,935,45.000,0.631
1585,1.493,4.831,1.829,1.039,157.724,2.116,525,941,153.435,1.262
1586,0.498,2.862,0.880,0.720,0.000,1.137,849,943,146.310,0.946
1587,0.398,2.785,1.424,0.356,90.000,1.301,911,947,104.036,0.315
1588,0.299,2.154,1.068,0.356,90.000,0.998,177,957,108.435,0.315
1589,5.673,11.816,3.942,1.832,54.326,4.484,1101,978,39.289,2.334
1590,0.597,3.123,1.078,0.705,0.000,1.301,446,973,165.964,0.946
1591,0.398,2.416,1.007,0.503,161.565,1.137,1273,976,146.310,0.631
1592,0.299,2.154,1.068,0.356,90.000,0.998,401,985,108.435,0.315
1593,0.299,1.969,1.068,0.356,0.000,0.998,1323,993,161.565,0.315
1594,0.299,2.154,1.068,0.356,90.000,0.998,727,997,108.435,0.315
1595,1.294,6.093,1.484,1.110,47.458,2.231,123,14,45.000,1.561
1596,0.498,3.231,1.780,0.356,0.000,1.609,47,13,168.690,0.315
1597,1.294,5.092,1.734,0.950,60.298,2.116,857,20,63.435,1.225
1598,0.299,1.785,0.746,0.510,135.000,0.892,1333,14,135.000,0.631
1599,0.299,1.969,1.068,0.356,0.000,0.998,21,15,161.565,0.315
1600,0.398,2.677,1.132,0.448,45.000,1.338,777,22,45.000,0.669
1601,2.389,7.170,2.018,1.507,133.901,2.714,895,19,144.462,1.893
1602,0.299,1.785,0.746,0.510,135.000,0.892,336,23,135.000,0.631
1603,1.393,6.800,2.110,0.841,42.837,2.714,897,34,54.462,1.338
1604,0.398,2.416,1.007,0.503,161.565,1.137,751,28,146.310,0.631
1605,2.289,7.877,2.390,1.220,137.592,3.123,199,31,135.000,1.785
1606,1.493,5.277,2.114,0.899,136.957,2.464,41,32,129.806,1.262
1607,0.299,2.154,1.068,0.356,90.000,0.998,1015,33,108.435,0.315
1608,0.299,1.969,1.068,0.356,0.000,0.998,1147,67,161.565,0.315
1609,97.730,85.422,16.292,7.638,86.616,19.308,1150,130,85.314,11.920
1610,0.299,1.785,0.746,0.510,135.000,0.892,1360,85,135.000,0.631
1611,0.299,1.969,1.068,0.356,0.000,0.998,1363,89,161.565,0.315
1612,9.554,17.355,5.313,2.290,41.479,5.617,297,115,51.843,3.116
1613,2.986,6.354,2.497,1.522,168.493,2.695,79,135,159.444,1.577
1614,34.235,41.095,9.046,4.819,135.882,11.574,1172,141,162.553,6.764
1615,2.488,6.169,2.256,1.404,135.619,2.543,1111,158,150.255,1.785
1616,0.299,1.969,1.068,0.356,0.000,0.998,789,163,161.565,0.315
1617,0.299,1.969,1.068,0.356,0.000,0.998,1353,197,161.565,0.315
1618,0.299,1.969,1.068,0.356,0.000,0.998,805,289,161.565,0.315
1619,2.090,5.985,2.053,1.296,149.036,2.403,820,291,156.801,1.704
1620,0.299,1.785,0.746,0.510,45.000,0.892,813,293,45.000,0.631
1621,0.398,2.785,1.424,0.356,90.000,1.301,813,294,104.036,0.315
1622,0.398,2.785,1.424,0.356,90.000,1.301,859,294,104.036,0.315
1623,0.398,2.231,0.862,0.588,0.000,0.998,194,311,161.565,0.631
1624,0.796,3.754,1.257,0.806,37.982,1.577,194,316,36.870,1.097
1625,0.398,1.785,0.712,0.712,0.000,0.892,191,314,135.000,0.631
1626,3.085,7.693,2.540,1.547,81.021,2.695,129,463,110.556,1.836
1627,0.398,2.677,1.132,0.448,45.000,1.338,977,506,45.000,0.669
1628,0.299,2.154,1.068,0.356,90.000,0.998,951,535,108.435,0.315
1629,0.498,2.862,1.177,0.538,174.848,1.301,954,541,165.964,0.631
1630,0.299,1.969,1.068,0.356,0.000,0.998,1045,597,161.565,0.315
1631,1.095,4.124,1.521,0.917,110.994,1.839,1075,607,120.964,0.946
1632,2.389,5.647,2.309,1.317,97.768,2.403,1129,637,113.199,1.262
1633,4.279,8.955,2.760,1.974,40.755,3.353,1059,647,48.814,2.398
1634,133.060,90.852,15.574,10.878,167.667,21.195,1053,657,175.732,12.818
1635,0.597,3.046,1.304,0.583,102.933,1.411,1055,649,116.565,0.631
1636,3.284,10.293,3.687,1.134,24.080,4.394,1331,658,21.038,1.552
1637,0.597,3.493,1.037,0.733,30.321,1.338,1147,674,45.000,0.946
1638,0.398,2.416,1.007,0.503,161.565,1.137,1139,675,146.310,0.631
1639,0.597,3.862,2.136,0.356,0.000,1.919,1106,677,170.538,0.315
1640,1.592,5.723,1.464,1.385,177.758,2.116,302,765,153.435,1.577
1641,0.299,2.154,1.068,0.356,90.000,0.998,361,867,108.435,0.315
1642,1.294,6.278,1.339,1.230,118.155,2.020,323,877,141.340,1.577
1643,0.299,1.969,1.068,0.356,0.000,0.998,310,901,161.565,0.315
1644,5.573,9.847,3.226,2.200,9.768,3.812,797,922,24.444,2.489
1645,0.796,3.939,1.365,0.743,96.170,1.609,523,945,101.310,0.946
1646,0.597,3.308,1.294,0.587,133.050,1.577,969,945,126.870,0.892
1647,1.294,4.200,1.360,1.211,120.595,1.609,543,966,101.310,1.262
1648,0.299,1.785,0.746,0.510,45.000,0.892,563,971,45.000,0.631
1649,0.498,3.046,1.046,0.606,45.000,1.338,567,976,45.000,0.892
1650,4.279,8.585,3.069,1.775,99.447,3.294,575,979,106.699,1.893
1651,2.886,8.324,2.242,1.639,34.935,3.248,347,1020,29.055,1.893
1652,0.299,1.969,1.068,0.356,0.000,0.998,1031,1023,161.565,0.315
1653,0.299,2.154,1.068,0.356,90.000,0.998,1179,1025,108.435,0.315
1654,0.299,1.785,0.746,0.510,135.000,0.892,1324,5,135.000,0.631
1655,0.398,2.231,0.862,0.588,0.000,0.998,1326,9,161.565,0.631
1656,0.597,3.308,1.005,0.757,23.745,1.338,517,14,45.000,0.946
1657,0.398,2.862,1.132,0.448,135.000,1.338,897,11,135.000,0.669
1658,0.299,1.785,0.746,0.510,45.000,0.892,1328,14,45.000,0.631
1659,0.498,3.046,1.046,0.606,45.000,1.338,461,16,45.000,0.892
1660,0.796,4.754,1.440,0.704,4.565,1.919,24,17,170.538,0.946
1661,0.299,2.154,1.068,0.356,90.000,0.998,481,17,108.435,0.315
1662,0.398,2.416,1.007,0.503,71.565,1.137,466,22,56.310,0.631
1663,0.299,1.785,0.746,0.510,45.000,0.892,553,25,45.000,0.631
1664,0.498,2.862,1.177,0.538,5.152,1.301,414,25,165.964,0.631
1665,0.398,2.416,0.862,0.588,90.000,0.998,333,26,108.435,0.631
1666,0.597,3.123,1.384,0.549,32.243,1.577,317,30,36.870,0.787
1667,0.597,3.493,1.037,0.733,120.321,1.338,327,29,135.000,0.946
1668,0.498,2.862,1.177,0.538,5.152,1.301,319,31,165.964,0.631
1669,0.299,1.969,1.068,0.356,0.000,0.998,1325,31,161.565,0.315
1670,0.299,1.969,1.068,0.356,0.000,0.998,411,37,161.565,0.315
1671,0.498,3.046,1.046,0.606,135.000,1.338,75,41,135.000,0.892
1672,0.398,2.600,1.424,0.356,0.000,1.301,856,49,165.964,0.315
1673,0.299,2.154,1.068,0.356,90.000,0.998,1337,133,108.435,0.315
1674,0.796,4.754,2.116,0.479,1.788,2.231,1361,159,171.870,0.631
1675,0.299,2.154,1.068,0.356,90.000,0.998,177,185,108.435,0.315
1676,0.498,3.231,1.780,0.356,0.000,1.609,919,295,168.690,0.315
1677,0.299,1.969,1.068,0.356,0.000,0.998,791,309,161.565,0.315
1678,0.498,2.862,1.023,0.619,0.000,1.137,945,321,146.310,0.631
1679,0.398,2.600,1.424,0.356,0.000,1.301,974,347,165.964,0.315
1680,0.299,1.969,1.068,0.356,0.000,0.998,1379,415,161.565,0.315
1681,0.697,3.939,1.112,0.798,85.935,1.411,853,418,116.565,0.946
1682,0.299,1.969,1.068,0.356,0.000,0.998,201,501,161.565,0.315
1683,0.796,4.939,1.424,0.712,120.964,2.020,204,505,128.660,1.199
1684,0.299,1.969,1.068,0.356,0.000,0.998,1295,541,161.565,0.315
1685,0.299,1.969,1.068,0.356,0.000,0.998,19,573,161.565,0.315
1686,2.488,6.539,2.631,1.204,109.145,2.714,303,633,125.538,1.465
1687,5.076,11.262,3.320,1.946,8.812,3.990,285,675,18.435,2.438
1688,0.995,4.200,1.286,0.985,60.664,1.577,332,674,36.870,1.262
1689,0.299,2.154,1.068,0.356,90.000,0.998,65,711,108.435,0.315
1690,0.498,2.862,0.880,0.720,0.000,1.137,495,880,146.310,0.946
1691,0.498,3.046,1.320,0.480,169.099,1.411,841,898,153.435,0.631
1692,0.299,1.969,1.068,0.356,0.000,0.998,841,903,161.565,0.315
1693,0.299,1.969,1.068,0.356,0.000,0.998,523,905,161.565,0.315
1694,1.592,6.877,1.551,1.308,45.001,2.116,492,912,26.565,1.834
1695,0.398,2.785,1.424,0.356,90.000,1.301,465,939,104.036,0.315
1696,2.787,8.846,2.748,1.291,89.643,3.217,968,943,101.310,1.815
1697,0.697,3.493,1.466,0.605,4.308,1.609,975,951,168.690,0.631
1698,0.299,2.154,1.068,0.356,90.000,0.998,533,955,108.435,0.315
1699,0.299,1.785,0.746,0.510,135.000,0.892,22,969,135.000,0.631
1700,0.398,2.416,0.862,0.588,90.000,0.998,343,10,108.435,0.631
1701,0.299,2.154,1.068,0.356,90.000,0.998,631,13,108.435,0.315
1702,1.194,4.385,1.278,1.190,90.000,1.609,1137,13,101.310,1.262
1703,0.398,2.785,1.424,0.356,90.000,1.301,1367,13,104.036,0.315
1704,0.398,2.785,1.424,0.356,90.000,1.301,97,14,104.036,0.315
1705,0.896,5.016,1.490,0.765,96.836,1.919,49,15,99.462,1.262
1706,0.299,1.969,1.068,0.356,0.000,0.998,267,15,161.565,0.315
1707,0.597,4.047,2.136,0.356,90.000,1.919,61,18,99.462,0.315
1708,0.299,1.785,0.746,0.510,45.000,0.892,496,20,45.000,0.631
1709,0.398,2.416,1.007,0.503,71.565,1.137,45,22,56.310,0.631
1710,1.393,5.647,1.426,1.244,104.872,2.116,73,20,116.565,1.577
1711,1.095,4.831,1.492,0.934,146.340,1.839,849,21,120.964,1.270
1712,0.398,2.785,1.424,0.356,90.000,1.301,41,22,104.036,0.315
1713,0.498,3.231,1.780,0.356,0.000,1.609,47,29,168.690,0.315
1714,0.597,3.308,1.078,0.705,90.000,1.301,251,30,104.036,0.946
1715,0.299,2.154,1.068,0.356,90.000,0.998,1293,33,108.435,0.315
1716,0.498,2.862,1.177,0.538,174.848,1.301,1351,47,165.964,0.631
1717,0.299,2.154,1.068,0.356,90.000,0.998,45,48,108.435,0.315
1718,0.299,2.154,1.068,0.356,90.000,0.998,37,55,108.435,0.315
1719,0.398,2.600,1.424,0.356,0.000,1.301,1052,115,165.964,0.315
1720,17.914,22.817,7.489,3.046,124.941,8.400,1349,120,124.287,3.912
1721,0.299,1.785,0.746,0.510,45.000,0.892,420,184,45.000,0.631
1722,0.299,1.969,1.068,0.356,0.000,0.998,1291,197,161.565,0.315
1723,2.588,7.616,2.402,1.371,19.889,2.976,324,238,32.005,1.577
1724,0.299,1.969,1.068,0.356,0.000,0.998,255,239,161.565,0.315
1725,0.299,1.785,0.746,0.510,135.000,0.892,299,248,135.000,0.631
1726,1.891,8.247,2.366,1.017,23.154,3.248,299,280,29.055,1.643
1727,0.697,3.754,0.988,0.898,135.000,1.338,901,357,135.000,1.115
1728,0.796,4.754,2.116,0.479,1.788,2.231,1365,421,171.870,0.631
1729,0.299,2.154,1.068,0.356,90.000,0.998,1361,475,108.435,0.315
1730,1.592,5.832,2.092,0.969,72.147,2.543,968,496,60.255,1.262
1731,4.478,10.216,3.055,1.866,166.738,3.812,501,501,155.556,2.142
1732,1.194,4.200,1.440,1.056,143.130,1.839,985,507,149.036,1.262
1733,0.398,2.416,1.007,0.503,71.565,1.137,20,572,56.310,0.631
1734,1.493,5.277,1.416,1.342,71.873,1.919,31,584,99.462,1.577
1735,0.597,3.493,1.005,0.757,156.255,1.338,977,707,135.000,0.946
1736,0.398,2.416,1.007,0.503,18.435,1.137,909,716,33.690,0.631
1737,0.299,2.154,1.068,0.356,90.000,0.998,943,765,108.435,0.315
1738,0.796,3.939,1.329,0.762,165.964,1.609,872,769,168.690,0.946
1739,7.265,12.339,3.606,2.565,174.344,4.209,716,801,167.005,3.346
1740,1.791,4.831,1.813,1.258,110.250,2.116,1193,800,116.565,1.262
1741,3.483,11.185,3.664,1.210,50.371,4.113,727,814,57.529,1.818
1742,2.090,6.169,1.736,1.532,135.000,2.116,1199,806,116.565,1.796
1743,0.498,3.231,1.780,0.356,0.000,1.609,21,811,168.690,0.315
1744,3.881,9.139,2.763,1.788,61.931,3.353,714,820,41.186,2.414
1745,1.294,5.462,1.735,0.949,111.493,2.116,1213,816,116.565,1.129
1746,0.498,3.046,1.177,0.538,95.152,1.301,711,819,104.036,0.631
1747,0.299,2.154,1.068,0.356,90.000,0.998,53,879,108.435,0.315
1748,0.597,3.308,1.078,0.705,90.000,1.301,21,884,104.036,0.946
1749,0.697,3.939,1.383,0.641,90.000,1.609,41,884,101.310,0.946
1750,0.299,1.969,1.068,0.356,0.000,0.998,49,885,161.565,0.315
1751,0.498,3.046,1.177,0.538,84.848,1.301,695,899,104.036,0.631
1752,0.299,2.154,1.068,0.356,90.000,0.998,693,903,108.435,0.315
1753,0.299,2.154,1.068,0.356,90.000,0.998,923,919,108.435,0.315
1754,0.299,2.154,1.068,0.356,90.000,0.998,649,921,108.435,0.315
1755,1.194,4.200,1.523,0.998,28.826,1.839,1379,958,30.964,1.262
1756,0.299,2.154,1.068,0.356,90.000,0.998,249,967,108.435,0.315
1757,0.299,2.154,1.068,0.356,90.000,0.998,295,971,108.435,0.315
1758,0.299,1.785,0.746,0.510,45.000,0.892,945,975,45.000,0.631
1759,0.597,3.677,1.643,0.463,172.534,1.699,1015,995,158.199,0.631
1760,1.493,5.016,1.403,1.354,90.000,1.839,428,1001,149.036,1.577
1761,0.597,2.416,1.068,0.712,90.000,1.137,434,999,123.690,0.631
1762,0.299,2.154,1.068,0.356,90.000,0.998,307,1033,108.435,0.315
1763,0.697,3.754,1.340,0.662,0.000,1.609,1235,1035,168.690,0.946
1764,0.299,1.969,1.068,0.356,0.000,0.998,771,7,161.565,0.315
1765,0.299,1.969,1.068,0.356,0.000,0.998,1067,7,161.565,0.315
1766,0.597,3.308,1.294,0.587,136.950,1.577,305,9,143.130,0.892
1767,0.299,2.154,1.068,0.356,90.000,0.998,445,9,108.435,0.315
1768,0.498,3.416,1.780,0.356,90.000,1.609,555,9,101.310,0.315
1769,0.299,2.154,1.068,0.356,90.000,0.998,559,9,108.435,0.315
1770,0.398,2.416,1.007,0.503,108.435,1.137,768,9,123.690,0.631
1771,0.299,2.154,1.068,0.356,90.000,0.998,1329,11,108.435,0.315
1772,0.498,2.862,0.880,0.720,0.000,1.137,753,13,146.310,0.946
1773,0.398,2.416,1.007,0.503,71.565,1.137,910,16,56.310,0.631
1774,0.498,3.046,1.320,0.480,100.901,1.411,313,14,116.565,0.631
1775,0.697,3.308,1.060,0.837,107.769,1.338,17,15,135.000,0.946
1776,0.597,3.939,1.259,0.604,37.690,1.577,348,18,36.870,0.892
1777,0.896,3.308,1.163,0.981,97.628,1.411,1344,15,116.565,0.946
1778,0.697,4.124,1.275,0.696,14.527,1.609,254,19,168.690,0.946
1779,0.299,1.969,1.068,0.356,0.000,0.998,11,19,161.565,0.315
1780,0.796,3.939,1.557,0.651,18.579,1.839,359,22,30.964,0.946
1781,0.299,1.969,1.068,0.356,0.000,0.998,417,19,161.565,0.315
1782,0.299,2.154,1.068,0.356,90.000,0.998,247,21,108.435,0.315
1783,0.498,2.862,1.177,0.538,174.848,1.301,424,23,165.964,0.631
1784,1.891,5.277,1.855,1.298,85.953,2.020,394,32,51.340,1.262
1785,0.398,2.231,0.862,0.588,0.000,0.998,382,27,161.565,0.631
1786,0.299,1.969,1.068,0.356,0.000,0.998,386,27,161.565,0.315
1787,0.597,3.493,1.005,0.757,156.255,1.338,715,29,135.000,0.946
1788,0.299,1.969,1.068,0.356,0.000,0.998,421,37,161.565,0.315
1789,0.498,2.862,0.880,0.720,90.000,1.137,533,41,123.690,0.946
1790,0.597,3.493,1.005,0.757,156.255,1.338,661,41,135.000,0.946
1791,0.299,2.154,1.068,0.356,90.000,0.998,13,51,108.435,0.315
1792,0.498,3.046,1.177,0.538,95.152,1.301,29,60,104.036,0.631
1793,0.498,3.046,1.320,0.480,169.099,1.411,70,67,153.435,0.631
1794,0.597,3.677,1.233,0.617,26.565,1.577,994,72,36.870,0.946
1795,0.299,2.154,1.068,0.356,90.000,0.998,21,73,108.435,0.315
1796,0.398,2.600,1.424,0.356,0.000,1.301,395,75,165.964,0.315
